year,state,sector-name,fuel-name,value,average_temp,monthly_mean_from_1901_to_2000,centroid_lon,centroid_lat
1988,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,48.07,52.6,52.85,-106.108388616,34.4213707591
1988,New York,Total carbon dioxide emissions from all sectors,All Fuels,208.95,45.04,44.5,-75.5031182762,42.9403901101
1988,North Carolina,Total carbon dioxide emissions from all sectors,All Fuels,111.89,57.38,58.51666666666667,-79.3723797543,35.5415341226
1988,North Dakota,Total carbon dioxide emissions from all sectors,All Fuels,44.46,42.7,39.708333333333336,-100.469321077,47.446338517
1988,Ohio,Total carbon dioxide emissions from all sectors,All Fuels,257.32,50.52,50.41666666666666,-82.7900611953,40.291452206
1988,Oklahoma,Total carbon dioxide emissions from all sectors,All Fuels,85.76,59.04,59.68333333333334,-97.5082927121,35.5834856477
1988,Oregon,Total carbon dioxide emissions from all sectors,All Fuels,29.5,47.92,46.49166666666667,-120.555413394,43.93664816060001
1988,Pennsylvania,Total carbon dioxide emissions from all sectors,All Fuels,269.4,48.22,48.125,-77.7995595623,40.8738378455
1988,Rhode Island,Total carbon dioxide emissions from all sectors,All Fuels,10.34,49.12,48.575,-71.5536120535,41.6760813901
1988,South Carolina,Total carbon dioxide emissions from all sectors,All Fuels,61.48,61.3,62.39166666666667,-80.8961396866,33.9079742468
1988,South Dakota,Total carbon dioxide emissions from all sectors,All Fuels,11.48,46.77,44.55833333333334,-100.230507516,44.4361607025
1988,Tennessee,Total carbon dioxide emissions from all sectors,All Fuels,106.45,56.84,57.65,-86.3433803654,35.8429870949
1988,Texas,Total carbon dioxide emissions from all sectors,All Fuels,546.81,64.27,64.63333333333334,-99.3506971451,31.4844643819
1988,Utah,Total carbon dioxide emissions from all sectors,All Fuels,51.65,48.48,47.54166666666666,-111.678216374,39.3237947509
1988,Vermont,Total carbon dioxide emissions from all sectors,All Fuels,5.72,42.02,41.333333333333336,-72.6626493581,44.07519582519999
1988,Virginia,Total carbon dioxide emissions from all sectors,All Fuels,97.04,54.08,54.825,-78.8122544727,37.5150238913
1988,Washington,Total carbon dioxide emissions from all sectors,All Fuels,70.3,47.2,46.125,-120.446866425,47.3809688818
1988,West Virginia,Total carbon dioxide emissions from all sectors,All Fuels,106.87,51.07,51.56666666666666,-80.6137119661,38.6425987436
1988,Wisconsin,Total carbon dioxide emissions from all sectors,All Fuels,86.41,43.68,42.35833333333333,-90.0116942643,44.6380301915
1988,Wyoming,Total carbon dioxide emissions from all sectors,All Fuels,55.5,42.77,40.73333333333333,-107.551454075,42.999642032
1989,Alabama,Total carbon dioxide emissions from all sectors,All Fuels,109.85,62.57,63.09166666666667,-86.8283719359,32.7898321918
1989,Arizona,Total carbon dioxide emissions from all sectors,All Fuels,65.49,61.16,59.35,-111.664418336,34.2931098705
1989,Arkansas,Total carbon dioxide emissions from all sectors,All Fuels,51.32,59.37,60.4,-92.4392676639,34.8997453322
1989,California,Total carbon dioxide emissions from all sectors,All Fuels,359.39,58.01,57.36666666666667,-119.610698951,37.2460706736
1989,Colorado,Total carbon dioxide emissions from all sectors,All Fuels,64.98,45.44,44.6,-105.547824721,38.9985518194
1989,Connecticut,Total carbon dioxide emissions from all sectors,All Fuels,43.74,48.41,48.03333333333333,-72.7257060428,41.6202863352
1989,Delaware,Total carbon dioxide emissions from all sectors,All Fuels,17.78,54.64,54.16666666666666,-75.4004040929,38.8870164548
1989,Florida,Total carbon dioxide emissions from all sectors,All Fuels,188.19,71.24,70.13333333333334,-81.7974638723,28.628439264699995
1989,Georgia,Total carbon dioxide emissions from all sectors,All Fuels,134.17,63.51,63.35,-83.4463418309,32.6492290722
1989,Idaho,Total carbon dioxide emissions from all sectors,All Fuels,11.18,42.57,42.583333333333336,-114.659382348,44.0890895052
1989,Illinois,Total carbon dioxide emissions from all sectors,All Fuels,193.41,50.94,51.63333333333333,-89.19839676140002,40.0650409125
1989,Indiana,Total carbon dioxide emissions from all sectors,All Fuels,199.47,50.7,51.3,-86.2756397346,39.9081412284
1989,Iowa,Total carbon dioxide emissions from all sectors,All Fuels,62.64,47.08,47.5,-93.50006496049998,42.0746268788
1989,Kansas,Total carbon dioxide emissions from all sectors,All Fuels,68.76,53.6,54.125,-98.3802131736,38.4847081514
1989,Kentucky,Total carbon dioxide emissions from all sectors,All Fuels,119.16,54.83,55.48333333333333,-85.2904560935,37.5266674638
1989,Louisiana,Total carbon dioxide emissions from all sectors,All Fuels,187.69,65.86,66.39999999999999,-92.5856620163,31.0584069584
1989,Maine,Total carbon dioxide emissions from all sectors,All Fuels,19.12,39.8,40.10833333333333,-69.2266474552,45.3714334913
1989,Maryland,Total carbon dioxide emissions from all sectors,All Fuels,77.35,53.99,53.75,-76.7724546076,39.0369222963
1989,Massachusetts,Total carbon dioxide emissions from all sectors,All Fuels,89.08,47.13,46.91666666666666,-71.7986394244,42.2533023991
1989,Michigan,Total carbon dioxide emissions from all sectors,All Fuels,177.92,43.06,43.55833333333334,-85.4371669561,44.3506813109
1989,Minnesota,Total carbon dioxide emissions from all sectors,All Fuels,79.98,39.5,40.075,-94.3090126515,46.3163329315
1989,Mississippi,Total carbon dioxide emissions from all sectors,All Fuels,45.99,62.81,63.60833333333333,-89.6652136847,32.750866634
1989,Missouri,Total carbon dioxide emissions from all sectors,All Fuels,105.71,53.58,54.53333333333333,-92.47741015779998,38.3676131565
1989,Montana,Total carbon dioxide emissions from all sectors,All Fuels,29.06,40.91,41.10833333333333,-109.645148622,47.0335364218
1989,Nebraska,Total carbon dioxide emissions from all sectors,All Fuels,32.48,48.45,48.39166666666667,-99.8108090713,41.5271489603
1989,Nevada,Total carbon dioxide emissions from all sectors,All Fuels,31.41,49.94,49.475,-116.65522549,39.3562373462
1989,New Hampshire,Total carbon dioxide emissions from all sectors,All Fuels,15.87,42.24,42.35,-71.5775941473,43.6856317461
1989,New Jersey,Total carbon dioxide emissions from all sectors,All Fuels,121.62,51.89,51.45,-74.6607541123,40.1844273633
1989,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,50.36,54.01,52.833333333333336,-106.108388616,34.4213707591
1989,New York,Total carbon dioxide emissions from all sectors,All Fuels,213.86,44.34,44.48333333333333,-75.5031182762,42.9403901101
1989,North Carolina,Total carbon dioxide emissions from all sectors,All Fuels,115.82,58.51,58.50833333333333,-79.3723797543,35.5415341226
1989,North Dakota,Total carbon dioxide emissions from all sectors,All Fuels,44.16,39.78,39.708333333333336,-100.469321077,47.446338517
1989,Ohio,Total carbon dioxide emissions from all sectors,All Fuels,257.48,49.94,50.41666666666666,-82.7900611953,40.291452206
1989,Oklahoma,Total carbon dioxide emissions from all sectors,All Fuels,87.17,58.51,59.675,-97.5082927121,35.5834856477
1989,Oregon,Total carbon dioxide emissions from all sectors,All Fuels,30.58,46.38,46.46666666666667,-120.555413394,43.93664816060001
1989,Pennsylvania,Total carbon dioxide emissions from all sectors,All Fuels,272.29,47.96,48.13333333333333,-77.7995595623,40.8738378455
1989,Rhode Island,Total carbon dioxide emissions from all sectors,All Fuels,9.25,49.02,48.56666666666666,-71.5536120535,41.6760813901
1989,South Carolina,Total carbon dioxide emissions from all sectors,All Fuels,60.86,62.52,62.40833333333333,-80.8961396866,33.9079742468
1989,South Dakota,Total carbon dioxide emissions from all sectors,All Fuels,11.7,44.72,44.56666666666666,-100.230507516,44.4361607025
1989,Tennessee,Total carbon dioxide emissions from all sectors,All Fuels,103.02,57.0,57.69166666666666,-86.3433803654,35.8429870949
1989,Texas,Total carbon dioxide emissions from all sectors,All Fuels,565.68,64.62,64.63333333333334,-99.3506971451,31.4844643819
1989,Utah,Total carbon dioxide emissions from all sectors,All Fuels,52.27,48.43,47.54166666666666,-111.678216374,39.3237947509
1989,Vermont,Total carbon dioxide emissions from all sectors,All Fuels,5.63,41.35,41.35,-72.6626493581,44.07519582519999
1989,Virginia,Total carbon dioxide emissions from all sectors,All Fuels,100.09,54.77,54.8,-78.8122544727,37.5150238913
1989,Washington,Total carbon dioxide emissions from all sectors,All Fuels,72.41,46.5,46.16666666666666,-120.446866425,47.3809688818
1989,West Virginia,Total carbon dioxide emissions from all sectors,All Fuels,109.58,51.33,51.55,-80.6137119661,38.6425987436
1989,Wisconsin,Total carbon dioxide emissions from all sectors,All Fuels,87.05,41.56,42.391666666666666,-90.0116942643,44.6380301915
1989,Wyoming,Total carbon dioxide emissions from all sectors,All Fuels,53.62,41.24,40.75,-107.551454075,42.999642032
1990,Alabama,Total carbon dioxide emissions from all sectors,All Fuels,109.64,64.39,63.083333333333336,-86.8283719359,32.7898321918
1990,Arizona,Total carbon dioxide emissions from all sectors,All Fuels,63.09,59.94,59.36666666666667,-111.664418336,34.2931098705
1990,Arkansas,Total carbon dioxide emissions from all sectors,All Fuels,50.78,61.48,60.40833333333333,-92.4392676639,34.8997453322
1990,California,Total carbon dioxide emissions from all sectors,All Fuels,360.21,58.22,57.36666666666667,-119.610698951,37.2460706736
1990,Colorado,Total carbon dioxide emissions from all sectors,All Fuels,66.54,45.73,44.583333333333336,-105.547824721,38.9985518194
1990,Connecticut,Total carbon dioxide emissions from all sectors,All Fuels,40.44,50.3,48.03333333333333,-72.7257060428,41.6202863352
1990,Delaware,Total carbon dioxide emissions from all sectors,All Fuels,18.04,56.5,54.19166666666666,-75.4004040929,38.8870164548
1990,Florida,Total carbon dioxide emissions from all sectors,All Fuels,187.52,72.04,70.10000000000001,-81.7974638723,28.628439264699995
1990,Georgia,Total carbon dioxide emissions from all sectors,All Fuels,139.05,65.18,63.34166666666667,-83.4463418309,32.6492290722
1990,Idaho,Total carbon dioxide emissions from all sectors,All Fuels,11.32,43.94,42.583333333333336,-114.659382348,44.0890895052
1990,Illinois,Total carbon dioxide emissions from all sectors,All Fuels,192.84,53.04,51.625,-89.19839676140002,40.0650409125
1990,Indiana,Total carbon dioxide emissions from all sectors,All Fuels,206.11,52.65,51.30833333333334,-86.2756397346,39.9081412284
1990,Iowa,Total carbon dioxide emissions from all sectors,All Fuels,63.5,49.21,47.51666666666667,-93.50006496049998,42.0746268788
1990,Kansas,Total carbon dioxide emissions from all sectors,All Fuels,68.84,55.38,54.15,-98.3802131736,38.4847081514
1990,Kentucky,Total carbon dioxide emissions from all sectors,All Fuels,120.32,56.68,55.5,-85.2904560935,37.5266674638
1990,Louisiana,Total carbon dioxide emissions from all sectors,All Fuels,191.54,67.34,66.375,-92.5856620163,31.0584069584
1990,Maine,Total carbon dioxide emissions from all sectors,All Fuels,18.9,41.58,40.09166666666667,-69.2266474552,45.3714334913
1990,Maryland,Total carbon dioxide emissions from all sectors,All Fuels,70.39,55.92,53.775,-76.7724546076,39.0369222963
1990,Massachusetts,Total carbon dioxide emissions from all sectors,All Fuels,82.94,48.88,46.91666666666666,-71.7986394244,42.2533023991
1990,Michigan,Total carbon dioxide emissions from all sectors,All Fuels,180.15,45.14,43.56666666666667,-85.4371669561,44.3506813109
1990,Minnesota,Total carbon dioxide emissions from all sectors,All Fuels,78.84,42.19,40.083333333333336,-94.3090126515,46.3163329315
1990,Mississippi,Total carbon dioxide emissions from all sectors,All Fuels,48.39,64.6,63.65,-89.6652136847,32.750866634
1990,Missouri,Total carbon dioxide emissions from all sectors,All Fuels,102.85,55.78,54.50833333333333,-92.47741015779998,38.3676131565
1990,Montana,Total carbon dioxide emissions from all sectors,All Fuels,27.96,43.08,41.10833333333333,-109.645148622,47.0335364218
1990,Nebraska,Total carbon dioxide emissions from all sectors,All Fuels,32.84,49.93,48.39166666666667,-99.8108090713,41.5271489603
1990,Nevada,Total carbon dioxide emissions from all sectors,All Fuels,30.74,50.46,49.46666666666667,-116.65522549,39.3562373462
1990,New Hampshire,Total carbon dioxide emissions from all sectors,All Fuels,14.6,44.12,42.35833333333333,-71.5775941473,43.6856317461
1990,New Jersey,Total carbon dioxide emissions from all sectors,All Fuels,109.92,53.73,51.41666666666666,-74.6607541123,40.1844273633
1990,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,52.84,53.29,52.85,-106.108388616,34.4213707591
1990,New York,Total carbon dioxide emissions from all sectors,All Fuels,207.32,46.45,44.5,-75.5031182762,42.9403901101
1990,North Carolina,Total carbon dioxide emissions from all sectors,All Fuels,111.22,60.5,58.50833333333333,-79.3723797543,35.5415341226
1990,North Dakota,Total carbon dioxide emissions from all sectors,All Fuels,44.91,42.48,39.7,-100.469321077,47.446338517
1990,Ohio,Total carbon dioxide emissions from all sectors,All Fuels,246.7,51.92,50.4,-82.7900611953,40.291452206
1990,Oklahoma,Total carbon dioxide emissions from all sectors,All Fuels,87.85,60.43,59.65833333333333,-97.5082927121,35.5834856477
1990,Oregon,Total carbon dioxide emissions from all sectors,All Fuels,30.82,47.82,46.475,-120.555413394,43.93664816060001
1990,Pennsylvania,Total carbon dioxide emissions from all sectors,All Fuels,264.39,49.97,48.1,-77.7995595623,40.8738378455
1990,Rhode Island,Total carbon dioxide emissions from all sectors,All Fuels,8.88,50.75,48.55833333333334,-71.5536120535,41.6760813901
1990,South Carolina,Total carbon dioxide emissions from all sectors,All Fuels,61.04,64.45,62.39166666666667,-80.8961396866,33.9079742468
1990,South Dakota,Total carbon dioxide emissions from all sectors,All Fuels,11.75,46.85,44.583333333333336,-100.230507516,44.4361607025
1990,Tennessee,Total carbon dioxide emissions from all sectors,All Fuels,105.3,58.86,57.68333333333334,-86.3433803654,35.8429870949
1990,Texas,Total carbon dioxide emissions from all sectors,All Fuels,570.21,65.36,64.64166666666667,-99.3506971451,31.4844643819
1990,Utah,Total carbon dioxide emissions from all sectors,All Fuels,54.47,49.08,47.54166666666666,-111.678216374,39.3237947509
1990,Vermont,Total carbon dioxide emissions from all sectors,All Fuels,5.47,43.12,41.34166666666667,-72.6626493581,44.07519582519999
1990,Virginia,Total carbon dioxide emissions from all sectors,All Fuels,95.09,56.72,54.78333333333333,-78.8122544727,37.5150238913
1990,Washington,Total carbon dioxide emissions from all sectors,All Fuels,71.65,47.66,46.14166666666667,-120.446866425,47.3809688818
1990,West Virginia,Total carbon dioxide emissions from all sectors,All Fuels,103.39,53.22,51.55833333333334,-80.6137119661,38.6425987436
1990,Wisconsin,Total carbon dioxide emissions from all sectors,All Fuels,85.77,44.15,42.36666666666667,-90.0116942643,44.6380301915
1990,Wyoming,Total carbon dioxide emissions from all sectors,All Fuels,57.22,42.13,40.75,-107.551454075,42.999642032
1991,Alabama,Total carbon dioxide emissions from all sectors,All Fuels,113.89,64.0,63.1,-86.8283719359,32.7898321918
1991,Arizona,Total carbon dioxide emissions from all sectors,All Fuels,63.92,59.07,59.34166666666667,-111.664418336,34.2931098705
1991,Arkansas,Total carbon dioxide emissions from all sectors,All Fuels,49.71,61.14,60.38333333333333,-92.4392676639,34.8997453322
1991,California,Total carbon dioxide emissions from all sectors,All Fuels,348.54,57.91,57.38333333333333,-119.610698951,37.2460706736
1991,Colorado,Total carbon dioxide emissions from all sectors,All Fuels,67.74,44.81,44.61666666666667,-105.547824721,38.9985518194
1991,Connecticut,Total carbon dioxide emissions from all sectors,All Fuels,39.6,51.1,48.03333333333333,-72.7257060428,41.6202863352
1991,Delaware,Total carbon dioxide emissions from all sectors,All Fuels,17.88,57.01,54.19166666666666,-75.4004040929,38.8870164548
1991,Florida,Total carbon dioxide emissions from all sectors,All Fuels,188.4,71.82,70.125,-81.7974638723,28.628439264699995
1991,Georgia,Total carbon dioxide emissions from all sectors,All Fuels,130.98,64.58,63.36666666666667,-83.4463418309,32.6492290722
1991,Idaho,Total carbon dioxide emissions from all sectors,All Fuels,11.98,42.8,42.59166666666667,-114.659382348,44.0890895052
